order_id,customer_id,kategori,kota,metode_pembayaran,pendapatan
O18940,10,Makanan,Semarang,E-Wallet,458750
O18941,11,Rumah Tangga,Semarang,E-Wallet,374388
O18942,11,Kesehatan,Solo,E-Wallet,294510
O18943,6,Kesehatan,Semarang,COD,432887
O18944,16,Fashion,Purworejo,Transfer Bank,113008
O18945,12,Fashion,Yogyakarta,Kartu Kredit,124134
O18946,16,Rumah Tangga,Semarang,E-Wallet,212243
O18947,10,Makanan,Magelang,COD,461116
O18948,13,Fashion,Magelang,E-Wallet,73254
O18949,5,Kesehatan,Purworejo,E-Wallet,215284
O18950,9,Fashion,Magelang,E-Wallet,480798
O18951,11,Rumah Tangga,Purworejo,COD,194784
O18952,20,Rumah Tangga,Magelang,Kartu Kredit,55538
O18953,7,Kesehatan,Magelang,Kartu Kredit,76100
O18954,13,Kesehatan,Magelang,COD,249280
O18955,8,Elektronik,Yogyakarta,COD,476543
O18956,14,Elektronik,Semarang,Transfer Bank,218358
O18957,12,Rumah Tangga,Purworejo,E-Wallet,366934
O18958,9,Elektronik,Semarang,Transfer Bank,357317
O18959,14,Elektronik,Purworejo,Kartu Kredit,370164
O18960,8,Fashion,Magelang,Kartu Kredit,362451
O18961,15,Rumah Tangga,Solo,Transfer Bank,147626
O18962,18,Rumah Tangga,Magelang,Kartu Kredit,249462
O18963,5,Fashion,Purworejo,COD,103542
O18964,6,Fashion,Solo,Kartu Kredit,432529
O18965,13,Makanan,Magelang,Transfer Bank,130037
O18966,13,Makanan,Solo,E-Wallet,210246
O18967,19,Kesehatan,Yogyakarta,Kartu Kredit,414821
O18968,10,Elektronik,Yogyakarta,COD,102261
O18969,15,Kesehatan,Semarang,Kartu Kredit,362089
O18970,12,Fashion,Semarang,E-Wallet,209709
O18971,9,Rumah Tangga,Solo,E-Wallet,298149
O18972,2,Makanan,Semarang,E-Wallet,289342
O18973,9,Makanan,Purworejo,Transfer Bank,138093
O18974,1,Elektronik,Magelang,Kartu Kredit,237972
O18975,11,Rumah Tangga,Purworejo,Transfer Bank,437639
O18976,2,Rumah Tangga,Magelang,Transfer Bank,67293
O18977,13,Makanan,Solo,Kartu Kredit,268986
O18978,11,Elektronik,Semarang,COD,417240
O18979,12,Kesehatan,Purworejo,Transfer Bank,83999
O18980,2,Kesehatan,Magelang,Kartu Kredit,131484
O18981,6,Kesehatan,Purworejo,COD,87410
O18982,12,Rumah Tangga,Semarang,Transfer Bank,295419
O18983,13,Kesehatan,Magelang,E-Wallet,498033
O18984,17,Elektronik,Yogyakarta,COD,170757
O18985,18,Elektronik,Solo,E-Wallet,313331
O18986,16,Rumah Tangga,Semarang,E-Wallet,325394
O18987,7,Kesehatan,Yogyakarta,COD,398706
O18988,12,Elektronik,Magelang,COD,345908
O18989,8,Elektronik,Purworejo,E-Wallet,461567
O18990,20,Rumah Tangga,Semarang,E-Wallet,411796
O18991,6,Elektronik,Semarang,Kartu Kredit,454085
O18992,3,Fashion,Solo,E-Wallet,267254
O18993,20,Rumah Tangga,Solo,COD,478589
O18994,15,Rumah Tangga,Solo,E-Wallet,323830
O18995,1,Makanan,Solo,COD,387772
O18996,14,Rumah Tangga,Magelang,E-Wallet,212596
O18997,11,Elektronik,Magelang,Transfer Bank,150612
O18998,19,Makanan,Purworejo,Kartu Kredit,211174
O18999,14,Kesehatan,Semarang,E-Wallet,359992
O19000,19,Rumah Tangga,Yogyakarta,Transfer Bank,98269
O19001,12,Fashion,Purworejo,Transfer Bank,379609
O19002,1,Fashion,Semarang,Kartu Kredit,363038
O19003,12,Makanan,Magelang,E-Wallet,276309
O19004,2,Elektronik,Yogyakarta,E-Wallet,367285
O19005,13,Elektronik,Magelang,E-Wallet,228682
O19006,5,Rumah Tangga,Purworejo,Transfer Bank,85609
O19007,6,Elektronik,Magelang,COD,481208
O19008,9,Elektronik,Semarang,COD,237535
O19009,12,Elektronik,Semarang,E-Wallet,110699
O19010,4,Fashion,Magelang,COD,420690
O19011,7,Kesehatan,Solo,Kartu Kredit,180032
O19012,19,Fashion,Yogyakarta,Transfer Bank,359723
O19013,17,Elektronik,Semarang,Transfer Bank,306967
O19014,5,Elektronik,Solo,Transfer Bank,378390
O19015,9,Kesehatan,Magelang,COD,331169
O19016,20,Fashion,Yogyakarta,Kartu Kredit,228595
O19017,12,Elektronik,Solo,COD,308816
O19018,12,Elektronik,Yogyakarta,Kartu Kredit,132254
O19019,13,Kesehatan,Solo,COD,387502
O19020,17,Kesehatan,Magelang,Kartu Kredit,84379
O19021,2,Rumah Tangga,Purworejo,Transfer Bank,448488
O19022,15,Elektronik,Magelang,Transfer Bank,70808
O19023,17,Fashion,Purworejo,E-Wallet,426412
O19024,16,Fashion,Purworejo,Transfer Bank,405374
O19025,9,Kesehatan,Magelang,Transfer Bank,235431
O19026,2,Fashion,Magelang,Kartu Kredit,182832
O19027,15,Kesehatan,Yogyakarta,E-Wallet,339014
O19028,18,Elektronik,Purworejo,Kartu Kredit,158866
O19029,17,Kesehatan,Semarang,E-Wallet,266015
O19030,15,Elektronik,Magelang,Transfer Bank,458464
O19031,17,Elektronik,Purworejo,Kartu Kredit,143906
O19032,17,Kesehatan,Magelang,Transfer Bank,156843
O19033,10,Elektronik,Magelang,Transfer Bank,438359
O19034,4,Rumah Tangga,Solo,Transfer Bank,425994
O19035,19,Rumah Tangga,Yogyakarta,COD,330990
O19036,4,Kesehatan,Semarang,Kartu Kredit,486569
O19037,11,Fashion,Yogyakarta,Transfer Bank,117970
O19038,1,Rumah Tangga,Purworejo,Transfer Bank,184135
O19039,10,Kesehatan,Magelang,COD,160022
O19040,14,Kesehatan,Semarang,COD,348484
O19041,5,Kesehatan,Semarang,COD,374266
O19042,12,Kesehatan,Semarang,COD,462469
O19043,10,Kesehatan,Magelang,E-Wallet,431205
O19044,13,Rumah Tangga,Magelang,Kartu Kredit,433010
O19045,17,Makanan,Purworejo,COD,337963
O19046,16,Kesehatan,Yogyakarta,E-Wallet,397541
O19047,4,Makanan,Magelang,COD,322903
O19048,18,Rumah Tangga,Solo,E-Wallet,124760
O19049,13,Elektronik,Yogyakarta,E-Wallet,369600
O19050,4,Rumah Tangga,Purworejo,Kartu Kredit,266784
O19051,4,Makanan,Semarang,COD,360355
O19052,13,Elektronik,Semarang,E-Wallet,329533
O19053,11,Makanan,Magelang,Transfer Bank,83518
O19054,10,Elektronik,Semarang,COD,233306
O19055,13,Kesehatan,Magelang,COD,376040
O19056,8,Fashion,Yogyakarta,Kartu Kredit,187632
O19057,20,Rumah Tangga,Magelang,Kartu Kredit,233813
O19058,9,Makanan,Solo,Kartu Kredit,306540
O19059,18,Elektronik,Purworejo,Transfer Bank,483750
O19060,17,Kesehatan,Purworejo,Transfer Bank,117520
O19061,19,Rumah Tangga,Magelang,COD,151515
O19062,8,Kesehatan,Semarang,Transfer Bank,326304
O19063,6,Elektronik,Yogyakarta,Kartu Kredit,319952
O19064,5,Makanan,Yogyakarta,Kartu Kredit,415349
O19065,9,Elektronik,Semarang,Kartu Kredit,304059
O19066,15,Makanan,Yogyakarta,E-Wallet,333683
O19067,4,Makanan,Purworejo,COD,238450
O19068,11,Fashion,Yogyakarta,COD,486792
O19069,7,Makanan,Purworejo,COD,81107
O19070,19,Makanan,Solo,Kartu Kredit,409039
O19071,12,Rumah Tangga,Semarang,Kartu Kredit,478317
O19072,10,Rumah Tangga,Yogyakarta,Kartu Kredit,356681
O19073,8,Rumah Tangga,Yogyakarta,E-Wallet,357380
O19074,18,Kesehatan,Solo,COD,256089
O19075,8,Fashion,Yogyakarta,Kartu Kredit,249911
O19076,2,Elektronik,Solo,Kartu Kredit,211600
O19077,7,Makanan,Magelang,COD,77992
O19078,20,Fashion,Semarang,COD,216385
O19079,10,Elektronik,Purworejo,E-Wallet,148969
O19080,18,Rumah Tangga,Solo,Transfer Bank,472938
O19081,4,Fashion,Magelang,Transfer Bank,232550
O19082,11,Fashion,Purworejo,Kartu Kredit,436426
O19083,12,Rumah Tangga,Semarang,COD,391904
O19084,7,Kesehatan,Magelang,Kartu Kredit,493403
O19085,20,Rumah Tangga,Purworejo,E-Wallet,202670
O19086,9,Elektronik,Solo,COD,435701
O19087,10,Elektronik,Purworejo,Transfer Bank,180144
O19088,15,Rumah Tangga,Yogyakarta,Kartu Kredit,357061
O19089,16,Fashion,Purworejo,Transfer Bank,439857
O19090,2,Rumah Tangga,Purworejo,E-Wallet,91814
O19091,8,Rumah Tangga,Magelang,Kartu Kredit,159045
O19092,13,Rumah Tangga,Solo,Transfer Bank,263557
O19093,12,Makanan,Purworejo,COD,332259
O19094,12,Kesehatan,Yogyakarta,Transfer Bank,362591
O19095,18,Makanan,Solo,E-Wallet,204578
O19096,4,Fashion,Solo,Transfer Bank,62115
O19097,5,Kesehatan,Solo,Transfer Bank,56284
O19098,16,Elektronik,Magelang,E-Wallet,460413
O19099,6,Elektronik,Yogyakarta,Transfer Bank,499713
O19100,11,Kesehatan,Solo,E-Wallet,373953
O19101,4,Makanan,Purworejo,E-Wallet,88143
O19102,16,Makanan,Semarang,Transfer Bank,351217
O19103,5,Kesehatan,Magelang,Kartu Kredit,304588
O19104,17,Makanan,Purworejo,Transfer Bank,352663
O19105,20,Elektronik,Solo,Transfer Bank,473741
O19106,20,Makanan,Yogyakarta,COD,366890
O19107,20,Rumah Tangga,Purworejo,Transfer Bank,237214
O19108,11,Elektronik,Semarang,COD,235318
O19109,8,Makanan,Yogyakarta,COD,288295
O19110,6,Rumah Tangga,Magelang,Kartu Kredit,90328
O19111,15,Fashion,Semarang,Kartu Kredit,419146
O19112,15,Makanan,Solo,COD,326802
O19113,9,Rumah Tangga,Magelang,Kartu Kredit,356680
O19114,3,Fashion,Semarang,Kartu Kredit,132081
O19115,11,Elektronik,Solo,Kartu Kredit,229234
O19116,19,Elektronik,Yogyakarta,COD,241608
O19117,19,Fashion,Purworejo,E-Wallet,261763
O19118,4,Fashion,Purworejo,COD,182543
O19119,18,Elektronik,Magelang,Kartu Kredit,331767
O19120,5,Makanan,Purworejo,Kartu Kredit,200996
O19121,3,Rumah Tangga,Yogyakarta,Transfer Bank,285185
O19122,16,Fashion,Solo,Kartu Kredit,246472
O19123,1,Elektronik,Yogyakarta,COD,190699
O19124,14,Makanan,Solo,Transfer Bank,151419
O19125,20,Elektronik,Solo,COD,475961
O19126,5,Elektronik,Semarang,Kartu Kredit,155677
O19127,20,Elektronik,Semarang,Transfer Bank,305213
O19128,15,Elektronik,Yogyakarta,COD,184074
O19129,4,Kesehatan,Magelang,E-Wallet,211906
O19130,7,Fashion,Solo,Transfer Bank,62115
O19131,3,Rumah Tangga,Semarang,E-Wallet,168713
O19132,12,Makanan,Semarang,E-Wallet,440266
O19133,17,Kesehatan,Solo,E-Wallet,368440
O19134,19,Fashion,Purworejo,Kartu Kredit,460834
O19135,17,Kesehatan,Purworejo,E-Wallet,61865
O19136,17,Rumah Tangga,Solo,E-Wallet,231993
O19137,10,Fashion,Yogyakarta,Kartu Kredit,370781
O19138,9,Kesehatan,Yogyakarta,Transfer Bank,483008
O19139,10,Elektronik,Yogyakarta,COD,273301
O19140,6,Kesehatan,Magelang,COD,482549
O19141,1,Makanan,Magelang,Kartu Kredit,277604
O19142,16,Makanan,Semarang,Kartu Kredit,185065
O19143,8,Kesehatan,Yogyakarta,Transfer Bank,343582
O19144,9,Fashion,Magelang,Kartu Kredit,328384
O19145,17,Elektronik,Solo,Kartu Kredit,64432
O19146,11,Elektronik,Magelang,COD,488375
O19147,5,Rumah Tangga,Yogyakarta,Kartu Kredit,167130
O19148,10,Fashion,Solo,E-Wallet,308707
O19149,20,Kesehatan,Yogyakarta,Kartu Kredit,192220
O19150,15,Rumah Tangga,Solo,Kartu Kredit,463851
O19151,16,Makanan,Purworejo,Kartu Kredit,463301
O19152,10,Elektronik,Semarang,E-Wallet,185165
O19153,18,Makanan,Solo,Transfer Bank,351912
O19154,19,Kesehatan,Magelang,Kartu Kredit,364783
O19155,19,Fashion,Semarang,E-Wallet,315628
O19156,10,Rumah Tangga,Semarang,Transfer Bank,83546
O19157,4,Kesehatan,Solo,COD,106530
O19158,13,Rumah Tangga,Yogyakarta,Kartu Kredit,375620
O19159,19,Elektronik,Purworejo,Transfer Bank,376199
O19160,17,Makanan,Purworejo,COD,375127
O19161,3,Kesehatan,Yogyakarta,Kartu Kredit,230768
O19162,9,Makanan,Magelang,COD,333795
O19163,19,Rumah Tangga,Magelang,COD,251973
O19164,8,Rumah Tangga,Purworejo,E-Wallet,182541
O19165,14,Fashion,Yogyakarta,Kartu Kredit,239518
O19166,9,Elektronik,Yogyakarta,E-Wallet,105786
O19167,15,Rumah Tangga,Solo,Kartu Kredit,68856
O19168,20,Elektronik,Purworejo,E-Wallet,243569
O19169,6,Rumah Tangga,Solo,E-Wallet,164745
O19170,4,Fashion,Solo,Transfer Bank,354313
O19171,14,Kesehatan,Magelang,E-Wallet,230982
O19172,11,Makanan,Purworejo,Transfer Bank,495376
O19173,9,Elektronik,Magelang,COD,368429
O19174,8,Elektronik,Yogyakarta,COD,358382
O19175,11,Makanan,Solo,Kartu Kredit,50509
O19176,8,Kesehatan,Solo,Transfer Bank,169446
O19177,16,Rumah Tangga,Yogyakarta,E-Wallet,353025
O19178,5,Rumah Tangga,Semarang,COD,219178
O19179,2,Elektronik,Yogyakarta,E-Wallet,251277
O19180,3,Rumah Tangga,Semarang,COD,396009
O19181,12,Elektronik,Magelang,E-Wallet,436368
O19182,8,Makanan,Semarang,Transfer Bank,453755
O19183,6,Makanan,Semarang,COD,288142
O19184,4,Makanan,Purworejo,COD,177770
O19185,4,Kesehatan,Yogyakarta,E-Wallet,78150
O19186,14,Elektronik,Semarang,E-Wallet,253728
O19187,7,Rumah Tangga,Semarang,Transfer Bank,470205
O19188,7,Makanan,Purworejo,COD,77350
O19189,2,Elektronik,Semarang,Transfer Bank,217375
O19190,7,Kesehatan,Solo,Kartu Kredit,99369
O19191,18,Rumah Tangga,Magelang,COD,335982
O19192,8,Kesehatan,Magelang,Kartu Kredit,271439
O19193,11,Kesehatan,Purworejo,E-Wallet,259503
O19194,20,Elektronik,Solo,COD,237499
O19195,13,Rumah Tangga,Semarang,Transfer Bank,418645
O19196,3,Elektronik,Yogyakarta,COD,218644
O19197,13,Elektronik,Semarang,Kartu Kredit,339893
O19198,19,Makanan,Semarang,Transfer Bank,217454
O19199,4,Rumah Tangga,Purworejo,E-Wallet,226732
O19200,20,Rumah Tangga,Solo,Transfer Bank,121446
O19201,19,Makanan,Yogyakarta,COD,224931
O19202,5,Kesehatan,Magelang,Transfer Bank,52808
O19203,15,Makanan,Purworejo,Kartu Kredit,495345
O19204,20,Rumah Tangga,Purworejo,Kartu Kredit,186221
O19205,15,Elektronik,Purworejo,COD,353581
O19206,5,Elektronik,Solo,Transfer Bank,496265
O19207,6,Elektronik,Yogyakarta,E-Wallet,476676
O19208,11,Fashion,Purworejo,COD,439103
O19209,1,Elektronik,Semarang,E-Wallet,94844
O19210,17,Rumah Tangga,Solo,E-Wallet,477489
O19211,17,Makanan,Solo,Transfer Bank,459575
O19212,7,Makanan,Semarang,Transfer Bank,370932
O19213,6,Elektronik,Solo,Kartu Kredit,452219
O19214,18,Fashion,Solo,E-Wallet,341383
O19215,16,Fashion,Semarang,Transfer Bank,497924
O19216,13,Kesehatan,Magelang,Transfer Bank,499876
O19217,8,Fashion,Purworejo,E-Wallet,141715
O19218,13,Makanan,Yogyakarta,Transfer Bank,212356
O19219,7,Elektronik,Semarang,E-Wallet,415232
O19220,3,Rumah Tangga,Magelang,Kartu Kredit,407587
O19221,13,Makanan,Semarang,COD,432769
O19222,19,Kesehatan,Yogyakarta,Transfer Bank,219448
O19223,5,Kesehatan,Solo,E-Wallet,101355
O19224,7,Rumah Tangga,Magelang,Kartu Kredit,221422
O19225,10,Fashion,Magelang,Transfer Bank,57380
O19226,17,Elektronik,Purworejo,COD,485710
O19227,17,Rumah Tangga,Solo,COD,225834
O19228,14,Elektronik,Magelang,COD,287537
O19229,2,Rumah Tangga,Purworejo,Transfer Bank,493389
O19230,11,Rumah Tangga,Purworejo,E-Wallet,347617
O19231,7,Elektronik,Solo,E-Wallet,242831
O19232,4,Makanan,Semarang,E-Wallet,212530
O19233,13,Kesehatan,Semarang,Transfer Bank,403615
O19234,17,Fashion,Yogyakarta,E-Wallet,360518
O19235,13,Kesehatan,Magelang,E-Wallet,197023
O19236,13,Kesehatan,Magelang,COD,61196
O19237,5,Makanan,Yogyakarta,COD,349976
O19238,9,Fashion,Semarang,E-Wallet,145775
O19239,8,Makanan,Magelang,Transfer Bank,258274
O19240,18,Makanan,Yogyakarta,Transfer Bank,391101
O19241,4,Fashion,Magelang,Transfer Bank,389278
O19242,16,Elektronik,Yogyakarta,Kartu Kredit,483881
O19243,14,Fashion,Yogyakarta,E-Wallet,124062
O19244,19,Elektronik,Semarang,Kartu Kredit,104577
O19245,19,Rumah Tangga,Yogyakarta,Transfer Bank,255320
O19246,6,Rumah Tangga,Yogyakarta,Transfer Bank,464744
O19247,13,Rumah Tangga,Solo,COD,56660
O19248,15,Kesehatan,Magelang,COD,310853
O19249,11,Rumah Tangga,Purworejo,COD,145573
O19250,19,Rumah Tangga,Yogyakarta,COD,133740
O19251,13,Fashion,Yogyakarta,COD,120703
O19252,4,Kesehatan,Yogyakarta,COD,84215
O19253,17,Elektronik,Purworejo,E-Wallet,245801
O19254,10,Kesehatan,Purworejo,E-Wallet,312743
O19255,9,Fashion,Magelang,Transfer Bank,438729
O19256,2,Elektronik,Solo,Transfer Bank,182744
O19257,16,Kesehatan,Semarang,E-Wallet,346267
O19258,6,Fashion,Magelang,Transfer Bank,337348
O19259,16,Kesehatan,Purworejo,Transfer Bank,477121
O19260,10,Kesehatan,Yogyakarta,E-Wallet,449460
O19261,14,Kesehatan,Yogyakarta,Kartu Kredit,164584
O19262,4,Rumah Tangga,Semarang,Transfer Bank,413116
O19263,5,Elektronik,Purworejo,Transfer Bank,134401
O19264,7,Kesehatan,Magelang,Kartu Kredit,285854
O19265,9,Kesehatan,Solo,Transfer Bank,394808
O19266,17,Fashion,Solo,E-Wallet,281547
O19267,17,Elektronik,Purworejo,Transfer Bank,169124
O19268,14,Kesehatan,Solo,Kartu Kredit,165518
O19269,3,Kesehatan,Purworejo,Transfer Bank,156730
O19270,4,Rumah Tangga,Magelang,E-Wallet,177560
O19271,19,Makanan,Purworejo,COD,468529
O19272,2,Elektronik,Semarang,Kartu Kredit,172057
O19273,7,Elektronik,Yogyakarta,COD,338908
O19274,1,Fashion,Purworejo,E-Wallet,292098
O19275,17,Elektronik,Semarang,Kartu Kredit,272590
O19276,20,Fashion,Yogyakarta,Kartu Kredit,160452
O19277,17,Kesehatan,Semarang,Kartu Kredit,178160
O19278,4,Kesehatan,Magelang,COD,310447
O19279,6,Rumah Tangga,Yogyakarta,COD,143018
O19280,8,Makanan,Yogyakarta,Kartu Kredit,359548
O19281,2,Makanan,Purworejo,Kartu Kredit,313475
O19282,18,Rumah Tangga,Semarang,Kartu Kredit,317069
O19283,2,Rumah Tangga,Yogyakarta,E-Wallet,251812
O19284,17,Kesehatan,Yogyakarta,Kartu Kredit,102666
O19285,15,Makanan,Semarang,Transfer Bank,365840
O19286,14,Makanan,Purworejo,E-Wallet,324203
O19287,18,Kesehatan,Solo,E-Wallet,338242
O19288,17,Rumah Tangga,Solo,Kartu Kredit,323511
O19289,11,Makanan,Yogyakarta,Transfer Bank,410228
O19290,3,Rumah Tangga,Purworejo,E-Wallet,266299
O19291,2,Rumah Tangga,Yogyakarta,E-Wallet,220397
O19292,14,Kesehatan,Solo,COD,485824
O19293,7,Rumah Tangga,Magelang,E-Wallet,325827
O19294,4,Elektronik,Solo,Transfer Bank,332073
O19295,4,Elektronik,Magelang,Transfer Bank,72671
O19296,13,Elektronik,Semarang,COD,487227
O19297,15,Rumah Tangga,Yogyakarta,Kartu Kredit,245094
O19298,10,Kesehatan,Solo,E-Wallet,278058
O19299,5,Rumah Tangga,Magelang,COD,55340
O19300,6,Elektronik,Magelang,COD,349663
O19301,10,Fashion,Purworejo,COD,105205
O19302,7,Makanan,Purworejo,COD,129482
O19303,5,Fashion,Purworejo,Transfer Bank,101730
O19304,19,Rumah Tangga,Solo,Kartu Kredit,141731
O19305,14,Kesehatan,Magelang,COD,220923
O19306,7,Rumah Tangga,Magelang,Transfer Bank,70905
O19307,14,Rumah Tangga,Yogyakarta,Transfer Bank,113228
O19308,12,Makanan,Purworejo,E-Wallet,481034
O19309,6,Makanan,Purworejo,Kartu Kredit,73246
O19310,18,Fashion,Purworejo,E-Wallet,484815
O19311,13,Kesehatan,Semarang,E-Wallet,167304
O19312,5,Rumah Tangga,Semarang,Kartu Kredit,420675
O19313,5,Makanan,Purworejo,COD,366539
O19314,18,Elektronik,Semarang,E-Wallet,439452
O19315,8,Rumah Tangga,Solo,Transfer Bank,284387
O19316,2,Rumah Tangga,Semarang,Kartu Kredit,259307
O19317,11,Fashion,Semarang,Kartu Kredit,410146
O19318,14,Kesehatan,Purworejo,Kartu Kredit,475296
O19319,4,Elektronik,Solo,E-Wallet,257529
O19320,13,Rumah Tangga,Purworejo,COD,340341
O19321,9,Fashion,Magelang,E-Wallet,346841
O19322,7,Elektronik,Magelang,E-Wallet,316093
O19323,15,Rumah Tangga,Semarang,Transfer Bank,222697
O19324,15,Elektronik,Purworejo,E-Wallet,471853
O19325,1,Fashion,Yogyakarta,COD,409879
O19326,6,Elektronik,Purworejo,COD,293623
O19327,7,Makanan,Purworejo,Kartu Kredit,167944
O19328,9,Kesehatan,Solo,COD,294597
O19329,14,Kesehatan,Semarang,Transfer Bank,467540
O19330,13,Kesehatan,Solo,Kartu Kredit,201547
O19331,10,Fashion,Semarang,Transfer Bank,161320
O19332,5,Fashion,Yogyakarta,COD,394153
O19333,7,Elektronik,Solo,Kartu Kredit,289808
O19334,14,Rumah Tangga,Magelang,COD,104694
O19335,9,Makanan,Yogyakarta,E-Wallet,339885
O19336,20,Elektronik,Yogyakarta,COD,155203
O19337,7,Fashion,Magelang,Kartu Kredit,130112
O19338,11,Fashion,Yogyakarta,Transfer Bank,298012
O19339,9,Fashion,Purworejo,E-Wallet,303047
O19340,4,Kesehatan,Magelang,Transfer Bank,52098
O19341,7,Rumah Tangga,Magelang,COD,214661
O19342,15,Makanan,Semarang,Transfer Bank,168898
O19343,9,Fashion,Yogyakarta,Kartu Kredit,495848
O19344,8,Rumah Tangga,Semarang,E-Wallet,467651
O19345,6,Makanan,Purworejo,COD,156020
O19346,10,Elektronik,Magelang,COD,185609
O19347,20,Elektronik,Semarang,COD,437028
O19348,9,Rumah Tangga,Yogyakarta,Transfer Bank,204986
O19349,4,Makanan,Yogyakarta,E-Wallet,421927
O19350,13,Elektronik,Yogyakarta,E-Wallet,466852
O19351,18,Rumah Tangga,Yogyakarta,Transfer Bank,108123
O19352,8,Makanan,Solo,Transfer Bank,308864
O19353,13,Fashion,Yogyakarta,Transfer Bank,111402
O19354,13,Rumah Tangga,Yogyakarta,E-Wallet,239932
O19355,3,Elektronik,Magelang,Kartu Kredit,149813
O19356,20,Elektronik,Solo,COD,145207
O19357,14,Elektronik,Magelang,Kartu Kredit,321034
O19358,8,Makanan,Purworejo,COD,309171
O19359,18,Kesehatan,Magelang,COD,61202
O19360,17,Rumah Tangga,Magelang,E-Wallet,339508
O19361,9,Fashion,Yogyakarta,Transfer Bank,162399
O19362,15,Elektronik,Purworejo,COD,356699
O19363,14,Fashion,Semarang,E-Wallet,414770
O19364,18,Kesehatan,Semarang,COD,398461
O19365,6,Fashion,Purworejo,E-Wallet,422313
O19366,7,Fashion,Yogyakarta,Transfer Bank,88838
O19367,15,Elektronik,Solo,Transfer Bank,366500
O19368,12,Kesehatan,Purworejo,Kartu Kredit,438660
O19369,11,Elektronik,Semarang,COD,64747
O19370,12,Kesehatan,Semarang,E-Wallet,59617
O19371,5,Elektronik,Semarang,COD,263348
O19372,19,Elektronik,Purworejo,Kartu Kredit,92757
O19373,8,Elektronik,Semarang,E-Wallet,385285
O19374,15,Makanan,Yogyakarta,E-Wallet,129819
O19375,9,Fashion,Solo,Transfer Bank,366681
O19376,17,Fashion,Purworejo,Transfer Bank,106750
O19377,8,Makanan,Semarang,E-Wallet,76066
O19378,15,Fashion,Yogyakarta,Kartu Kredit,240090
O19379,15,Makanan,Solo,E-Wallet,397098
O19380,7,Fashion,Solo,Transfer Bank,272567
O19381,19,Makanan,Magelang,COD,119729
O19382,5,Fashion,Yogyakarta,COD,446184
O19383,6,Makanan,Purworejo,Transfer Bank,103003
O19384,5,Rumah Tangga,Semarang,E-Wallet,436204
O19385,18,Fashion,Solo,Kartu Kredit,486031
O19386,15,Fashion,Purworejo,Transfer Bank,129806
O19387,12,Rumah Tangga,Yogyakarta,COD,491863
O19388,17,Rumah Tangga,Yogyakarta,E-Wallet,131082
O19389,4,Kesehatan,Purworejo,Transfer Bank,353305
O19390,19,Kesehatan,Semarang,Kartu Kredit,491692
O19391,5,Kesehatan,Semarang,E-Wallet,71819
O19392,9,Elektronik,Purworejo,Kartu Kredit,285266
O19393,16,Rumah Tangga,Semarang,COD,470610
O19394,5,Elektronik,Solo,E-Wallet,475500
O19395,1,Kesehatan,Semarang,COD,183725
O19396,12,Makanan,Magelang,COD,201420
O19397,13,Elektronik,Solo,E-Wallet,489264
O19398,19,Fashion,Yogyakarta,Kartu Kredit,393726
O19399,5,Kesehatan,Magelang,Transfer Bank,312335
O19400,16,Elektronik,Semarang,E-Wallet,431641
O19401,2,Fashion,Magelang,E-Wallet,261468
O19402,15,Fashion,Yogyakarta,Kartu Kredit,378980
O19403,5,Rumah Tangga,Yogyakarta,COD,53571
O19404,19,Kesehatan,Semarang,COD,296331
O19405,15,Rumah Tangga,Magelang,Kartu Kredit,171089
O19406,15,Rumah Tangga,Magelang,E-Wallet,440992
O19407,7,Elektronik,Purworejo,COD,468038
O19408,11,Fashion,Magelang,COD,57710
O19409,14,Kesehatan,Solo,Kartu Kredit,276940
O19410,10,Elektronik,Yogyakarta,Kartu Kredit,402662
O19411,6,Elektronik,Semarang,Kartu Kredit,267083
O19412,8,Kesehatan,Yogyakarta,E-Wallet,175643
O19413,12,Makanan,Magelang,Kartu Kredit,379022
O19414,20,Kesehatan,Solo,COD,202719
O19415,7,Fashion,Yogyakarta,E-Wallet,176607
O19416,12,Makanan,Solo,COD,167144
O19417,10,Fashion,Magelang,COD,104295
O19418,20,Elektronik,Semarang,COD,428584
O19419,6,Kesehatan,Purworejo,Kartu Kredit,425606
O19420,14,Fashion,Magelang,COD,192009
O19421,9,Fashion,Purworejo,E-Wallet,119630
O19422,15,Elektronik,Purworejo,Transfer Bank,392932
O19423,10,Makanan,Magelang,Transfer Bank,415118
O19424,1,Makanan,Yogyakarta,Kartu Kredit,416064
O19425,20,Fashion,Purworejo,Transfer Bank,204420
O19426,10,Makanan,Yogyakarta,Transfer Bank,117398
O19427,19,Elektronik,Magelang,Transfer Bank,129349
O19428,11,Makanan,Semarang,Kartu Kredit,454169
O19429,8,Kesehatan,Magelang,COD,333269
O19430,17,Makanan,Purworejo,E-Wallet,496952
O19431,18,Fashion,Magelang,Transfer Bank,91349
O19432,17,Makanan,Solo,COD,135672
O19433,12,Makanan,Yogyakarta,COD,156849
O19434,10,Kesehatan,Yogyakarta,COD,287463
O19435,2,Elektronik,Yogyakarta,E-Wallet,69843
O19436,16,Elektronik,Yogyakarta,Transfer Bank,344877
O19437,15,Rumah Tangga,Semarang,COD,374213
O19438,6,Fashion,Solo,Transfer Bank,142269
O19439,7,Makanan,Yogyakarta,E-Wallet,324737
O19440,1,Rumah Tangga,Solo,COD,63130
O19441,10,Kesehatan,Magelang,E-Wallet,126977
